"country","stateProvince","municipality","locality","latitude","longitude","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer"
"Brazil","São Paulo","São Paulo","PARQUE NATURAL MUNICIPAL FAZENDA DO CARMO","-23.5872906337673","-46.4659406991411","brazil","sao paulo","sao paulo","parque natural municipal fazenda do carmo",NA,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county"
"Brazil","São Paulo","Atibaia","PARQUE ESTADUAL DE ITAPETINGA","-23.1638964750723","-46.5274315891959","brazil","sao paulo","atibaia","parque estadual de itapetinga",NA,"locality","brazil_sao paulo_atibaia","brazil_sao paulo_atibaia",-23.12313459,-46.5869214,"county"
"Brazil","São Paulo","Bom Jesus dos Perdões","PARQUE ESTADUAL DE ITAPETINGA","-23.1862917317434","-46.490066425764","brazil","sao paulo","bom jesus dos perdoes","parque estadual de itapetinga",NA,"locality","brazil_sao paulo_bom jesus perdoes","brazil_sao paulo_bom jesus perdoes",-23.17251999,-46.47897887,"county"
"Brazil","São Paulo","Mairiporã","PARQUE ESTADUAL DE ITAPETINGA","-23.2918470376557","-46.5096572571663","brazil","sao paulo","mairipora","parque estadual de itapetinga",NA,"locality","brazil_sao paulo_mairipora","brazil_sao paulo_mairipora",-23.3173791,-46.56126261,"county"
"Brazil","São Paulo","Nazaré Paulista","PARQUE ESTADUAL DE ITAPETINGA","-23.2443620568295","-46.4789936070793","brazil","sao paulo","nazare paulista","parque estadual de itapetinga",NA,"locality","brazil_sao paulo_nazare paulista","brazil_sao paulo_nazare paulista",-23.19131303,-46.36638664,"county"
"Brazil","São Paulo","Arujá","PARQUE ESTADUAL DE ITABERABA","-23.3494739605519","-46.3434992354722","brazil","sao paulo","aruja","parque estadual de itaberaba",NA,"locality","brazil_sao paulo_aruja","brazil_sao paulo_aruja",-23.38568091,-46.31872429,"county"
"Brazil","São Paulo","Guarulhos","PARQUE ESTADUAL DE ITABERABA","-23.329288322295","-46.3941648730353","brazil","sao paulo","guarulhos","parque estadual de itaberaba",NA,"locality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county"
"Brazil","São Paulo","Mairiporã","PARQUE ESTADUAL DE ITABERABA","-23.3215466766163","-46.4385771467797","brazil","sao paulo","mairipora","parque estadual de itaberaba",NA,"locality","brazil_sao paulo_mairipora","brazil_sao paulo_mairipora",-23.3173791,-46.56126261,"county"
"Brazil","São Paulo","Nazaré Paulista","PARQUE ESTADUAL DE ITABERABA","-23.2798882367978","-46.4042475331317","brazil","sao paulo","nazare paulista","parque estadual de itaberaba",NA,"locality","brazil_sao paulo_nazare paulista","brazil_sao paulo_nazare paulista",-23.19131303,-46.36638664,"county"
"Brazil","São Paulo","Santa Isabel","PARQUE ESTADUAL DE ITABERABA","-23.2613623997639","-46.310013575801","brazil","sao paulo","santa isabel","parque estadual de itaberaba",NA,"locality","brazil_sao paulo_santa isabel","brazil_sao paulo_santa isabel",-23.28881474,-46.24197125,"county"
"Brazil","São Paulo","Atibaia","MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","-23.203652804117","-46.5348072190983","brazil","sao paulo","atibaia","monumento natural estadual da pedra grande",NA,"locality","brazil_sao paulo_atibaia_monumento natural estadual pedra grande","brazil_sao paulo_atibaia_monumento natural estadual pedra grande",-23.16954671,-46.52733815,"locality"
"Brazil","São Paulo","Bom Jesus dos Perdões","MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","-23.2143270535137","-46.506434287935","brazil","sao paulo","bom jesus dos perdoes","monumento natural estadual da pedra grande",NA,"locality","brazil_sao paulo_bom jesus perdoes","brazil_sao paulo_bom jesus perdoes",-23.17251999,-46.47897887,"county"
"Brazil","São Paulo","Mairiporã","MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","-23.2400002105574","-46.5241413610641","brazil","sao paulo","mairipora","monumento natural estadual da pedra grande",NA,"locality","brazil_sao paulo_mairipora","brazil_sao paulo_mairipora",-23.3173791,-46.56126261,"county"
"Brazil","São Paulo","Nazaré Paulista","MONUMENTO NATURAL ESTADUAL DA PEDRA GRANDE","-23.235394316348","-46.5042889940675","brazil","sao paulo","nazare paulista","monumento natural estadual da pedra grande",NA,"locality","brazil_sao paulo_nazare paulista","brazil_sao paulo_nazare paulista",-23.19131303,-46.36638664,"county"
"Brazil","São Paulo","Campos do Jordão","MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","-22.6850702700596","-45.6154933626985","brazil","sao paulo","campos do jordao","monumento natural estadual da pedra do bau",NA,"locality","brazil_sao paulo_campos jordao","brazil_sao paulo_campos jordao",-22.70151972,-45.53304923,"county"
"Brazil","São Paulo","São Bento do Sapucaí","MONUMENTO NATURAL ESTADUAL DA PEDRA DO BAÚ","-22.6739830196795","-45.6463561622044","brazil","sao paulo","sao bento do sapucai","monumento natural estadual da pedra do bau",NA,"locality","brazil_sao paulo_sao bento sapucai","brazil_sao paulo_sao bento sapucai",-22.68127521,-45.68640003,"county"
"Brazil","São Paulo","Barra do Turvo","PARQUE ESTADUAL DO RIO TURVO","-24.9377883171236","-48.3843253459464","brazil","sao paulo","barra do turvo","parque estadual do rio turvo",NA,"locality","brazil_sao paulo_barra turvo","brazil_sao paulo_barra turvo",-24.88829261,-48.42712091,"county"
"Brazil","São Paulo","Cajati","PARQUE ESTADUAL DO RIO TURVO","-24.840469403392","-48.2308720482562","brazil","sao paulo","cajati","parque estadual do rio turvo",NA,"locality","brazil_sao paulo_cajati","brazil_sao paulo_cajati",-24.77180482,-48.19476358,"county"
"Brazil","São Paulo","Jacupiranga","PARQUE ESTADUAL DO RIO TURVO","-24.918349835245","-48.1572542755011","brazil","sao paulo","jacupiranga","parque estadual do rio turvo",NA,"locality","brazil_sao paulo_jacupiranga","brazil_sao paulo_jacupiranga",-24.77622878,-48.05358583,"county"
"Brazil","São Paulo","São Paulo","PARQUE NATURAL MUNICIPAL DA CRATERA DE COLÔNIA","-23.8785447118292","-46.7078285836643","brazil","sao paulo","sao paulo","parque natural municipal da cratera de colonia",NA,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county"
"Brazil","São Paulo","Guatapará","RPPN TOCA DA PACA","-21.4578418178185","-48.0772489522066","brazil","sao paulo","guatapara","rppn toca da paca",NA,"locality","brazil_sao paulo_guatapara","brazil_sao paulo_guatapara",-21.45312494,-47.97977456,"county"
"Brazil","São Paulo","Motuca","RPPN TOCA DA PACA","-21.4669710081252","-48.0844750163857","brazil","sao paulo","motuca","rppn toca da paca",NA,"locality","brazil_sao paulo_motuca","brazil_sao paulo_motuca",-21.51359709,-48.17021918,"county"
"Brazil","São Paulo","Mogi das Cruzes","RPPN MAHAYANA","-23.6999356652508","-46.1862632553923","brazil","sao paulo","mogi das cruzes","rppn mahayana",NA,"locality","brazil_sao paulo_mogi cruzes","brazil_sao paulo_mogi cruzes",-23.56921402,-46.18619521,"county"
"Brazil","São Paulo","Iguape","RPPN SERRA DO ITATINS","-24.42457961832","-47.4433357792067","brazil","sao paulo","iguape","rppn serra do itatins",NA,"locality","brazil_sao paulo_iguape","brazil_sao paulo_iguape",-24.54595667,-47.47318778,"county"
"Brazil","São Paulo","São Paulo","PARQUE ESTADUAL ALBERTO LÖFGREN","-23.4622465708466","-46.6394835761412","brazil","sao paulo","sao paulo","parque estadual alberto lofgren",NA,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county"
"Brazil","São Paulo","São Paulo","RESERVA PARTICULAR DO PATRIMONIO NATURAL MUTINGA","-23.4993544097462","-46.7521305443247","brazil","sao paulo","sao paulo","reserva particular do patrimonio natural mutinga",NA,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county"
"Brazil","São Paulo","São Paulo","PARQUE NATURAL MUNICIPAL BORORÉ","-23.7977034870491","-46.6527785102097","brazil","sao paulo","sao paulo","parque natural municipal borore",NA,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county"
"Brazil","São Paulo","São José dos Campos","PARQUE NATURAL MUNICIPAL AUGUSTO RUSCHI","-23.0669398658237","-45.9364220809602","brazil","sao paulo","sao jose dos campos","parque natural municipal augusto ruschi",NA,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county"
"Brazil","São Paulo","Avaré","ESTAÇÃO ECOLÓGICA DE AVARÉ","-23.0102055842569","-48.8193171253021","brazil","sao paulo","avare","estacao ecologica de avare",NA,"locality","brazil_sao paulo_avare","brazil_sao paulo_avare",-23.07419247,-48.89468038,"county"
"Brazil","São Paulo","Campinas","PARQUE NATURAL MUNICIPAL DOS JATOBÁS","-22.9627232447184","-47.1806986203564","brazil","sao paulo","campinas","parque natural municipal dos jatobas",NA,"locality","brazil_sao paulo_campinas","brazil_sao paulo_campinas",-22.88389513,-47.04412246,"county"
"Brazil","São Paulo","Campinas","PARQUE NATURAL MUNICIPAL DO CAMPO GRANDE","-22.9299737215829","-47.1428627365976","brazil","sao paulo","campinas","parque natural municipal do campo grande",NA,"locality","brazil_sao paulo_campinas","brazil_sao paulo_campinas",-22.88389513,-47.04412246,"county"
"Brazil","São Paulo","Campinas","ÁREA DE PROTEÇÃO AMBIENTAL DO CAMPO GRANDE","-22.9188621487513","-47.214271967343","brazil","sao paulo","campinas","area de protecao ambiental do campo grande",NA,"locality","brazil_sao paulo_campinas","brazil_sao paulo_campinas",-22.88389513,-47.04412246,"county"
"Brazil","São Paulo","Hortolândia","ÁREA DE PROTEÇÃO AMBIENTAL DO CAMPO GRANDE","-22.9078118125833","-47.2231755488061","brazil","sao paulo","hortolandia","area de protecao ambiental do campo grande",NA,"locality","brazil_sao paulo_hortolandia","brazil_sao paulo_hortolandia",-22.87794276,-47.20819526,"county"
"Brazil","São Paulo","Monte Mor","ÁREA DE PROTEÇÃO AMBIENTAL DO CAMPO GRANDE","-22.9170906866986","-47.2354092572772","brazil","sao paulo","monte mor","area de protecao ambiental do campo grande",NA,"locality","brazil_sao paulo_monte mor","brazil_sao paulo_monte mor",-22.95309427,-47.30732662,"county"
"Brazil","São Paulo","Pindamonhangaba","PARQUE NATURAL MUNICIPAL DO TRABIJU","-22.8347561232202","-45.5243469226412","brazil","sao paulo","pindamonhangaba","parque natural municipal do trabiju",NA,"locality","brazil_sao paulo_pindamonhangaba","brazil_sao paulo_pindamonhangaba",-22.87953976,-45.4589989,"county"
"Brazil","São Paulo","São José dos Campos","PARQUE NATURAL MUNICIPAL DO BANHADO","-23.176384707604","-45.8970359342656","brazil","sao paulo","sao jose dos campos","parque natural municipal do banhado",NA,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county"
"Brazil","São Paulo","Sorocaba","PARQUE NATURAL MUNICIPAL CORREDORES DE BIODIVERSIDADE","-23.3914904708973","-47.4837016300158","brazil","sao paulo","sorocaba","parque natural municipal corredores de biodiversidade",NA,"locality","brazil_sao paulo_sorocaba","brazil_sao paulo_sorocaba",-23.46436705,-47.44659497,"county"
"Brazil","São Paulo","Guarulhos","PARQUE NATURAL MUNICIPAL DA CULTURA NEGRA - SÍTIO DA CANDINHA","-23.3924632896374","-46.4713849608474","brazil","sao paulo","guarulhos","parque natural municipal da cultura negra, sitio da candinha","parque natural municipal da cultura negra","locality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county"
"Brazil","São Paulo","Guarulhos","ESTAÇÃO ECOLÓGICA DO TANQUE GRANDE","-23.3759550519358","-46.4711465482765","brazil","sao paulo","guarulhos","estacao ecologica do tanque grande",NA,"locality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county"
"Brazil","São Paulo","Guarulhos","ÁREA DE PROTEÇÃO AMBIENTAL DO CABUÇU TANQUE GRANDE","-23.39415966088","-46.5027630696268","brazil","sao paulo","guarulhos","area de protecao ambiental do cabucu tanque grande",NA,"locality","brazil_sao paulo_guarulhos","brazil_sao paulo_guarulhos",-23.40223932,-46.45462761,"county"
"Brazil","São Paulo","São Paulo","ÁREA DE PROTEÇÃO AMBIENTAL DO CABUÇU TANQUE GRANDE","-23.4002484845561","-46.5562996959745","brazil","sao paulo","sao paulo","area de protecao ambiental do cabucu tanque grande",NA,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county"
"Brazil","São Paulo","Capão Bonito","PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","-24.1918918961276","-48.195175527307","brazil","sao paulo","capao bonito","parque estadual nascentes do paranapanema",NA,"locality","brazil_sao paulo_capao bonito","brazil_sao paulo_capao bonito",-24.03890216,-48.28993485,"county"
"Brazil","São Paulo","Cruzeiro","MONUMENTO NATURAL MUNICIPAL DO PICO DO ITAGUARÉ","-22.4955684877549","-45.0734452786609","brazil","sao paulo","cruzeiro","monumento natural municipal do pico do itaguare",NA,"locality","brazil_sao paulo_cruzeiro","brazil_sao paulo_cruzeiro",-22.55138262,-45.00586734,"county"
"Brazil","São Paulo","Mogi das Cruzes","PARQUE NATURAL MUNICIPAL NASCENTES DE PARANAPIACABA","-23.7612154197585","-46.28502127718","brazil","sao paulo","mogi das cruzes","parque natural municipal nascentes de paranapiacaba",NA,"locality","brazil_sao paulo_mogi cruzes","brazil_sao paulo_mogi cruzes",-23.56921402,-46.18619521,"county"
"Brazil","São Paulo","Santo André","PARQUE NATURAL MUNICIPAL NASCENTES DE PARANAPIACABA","-23.7741913153425","-46.293513819098","brazil","sao paulo","santo andre","parque natural municipal nascentes de paranapiacaba",NA,"locality","brazil_sao paulo_santo andre","brazil_sao paulo_santo andre",-7.24178,-36.6146,"county"
"Brazil","São Paulo","Santos","PARQUE NATURAL MUNICIPAL NASCENTES DE PARANAPIACABA","-23.7811770250335","-46.2902108906748","brazil","sao paulo","santos","parque natural municipal nascentes de paranapiacaba",NA,"locality","brazil_sao paulo_santos","brazil_sao paulo_santos",-23.84964748,-46.27981485,"county"
"Brazil","São Paulo","Angatuba","ESTAÇÃO ECOLÓGICA DE ANGATUBA","-23.4145644531636","-48.3610591580058","brazil","sao paulo","angatuba","estacao ecologica de angatuba",NA,"locality","brazil_sao paulo_angatuba_estacao ecologica angatuba","brazil_sao paulo_angatuba_estacao ecologica angatuba",-23.410524,-48.363259,"locality"
"Brazil","São Paulo","Guareí","ESTAÇÃO ECOLÓGICA DE ANGATUBA","-23.4109070630101","-48.3386911059944","brazil","sao paulo","guarei","estacao ecologica de angatuba",NA,"locality","brazil_sao paulo_guarei","brazil_sao paulo_guarei",-23.36984701,-48.21914555,"county"
"Brazil","São Paulo","São Bernardo do Campo","PARQUE NATURAL MUNICIPAL ESTORIL - VIRGÍLIO SIMIONATO","-23.7737490943045","-46.5154162447391","brazil","sao paulo","sao bernardo do campo","parque natural municipal estoril",NA,"locality","brazil_sao paulo_sao bernardo campo","brazil_sao paulo_sao bernardo campo",-23.81292109,-46.55040438,"county"
"Brazil","São Paulo","Piraju","PARQUE NATURAL MUNICIPAL DO DOURADO","-23.1591636831299","-49.4110897354157","brazil","sao paulo","piraju","parque natural municipal do dourado",NA,"locality","brazil_sao paulo_piraju","brazil_sao paulo_piraju",-23.18692093,-49.36607802,"county"
"Brazil","São Paulo","São Paulo","PARQUE NATURAL MUNICIPAL VARGINHA","-23.7998012123954","-46.6740748677717","brazil","sao paulo","sao paulo","parque natural municipal varginha",NA,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county"
"Brazil","São Paulo","São Paulo","PARQUE NATURAL MUNICIPAL ITAIM","-23.8059399917005","-46.7097818851099","brazil","sao paulo","sao paulo","parque natural municipal itaim",NA,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county"
"Brazil","São Paulo","São Paulo","PARQUE NATURAL MUNICIPAL JACEGUAVA","-23.7817044266443","-46.7682717991262","brazil","sao paulo","sao paulo","parque natural municipal jaceguava",NA,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county"
"Brazil","São Paulo","Apiaí","PARQUE NATURAL MUNICIPAL MORRO DO OURO","-24.5175728361247","-48.8267988614434","brazil","sao paulo","apiai","parque natural municipal morro do ouro",NA,"locality","brazil_sao paulo_apiai","brazil_sao paulo_apiai",-24.4215147,-48.81884868,"county"
"Brazil","São Paulo","Sorocaba","PARQUE NATURAL MUNICIPAL DE BRIGADEIRO TOBIAS","-23.5050504127669","-47.3636069908435","brazil","sao paulo","sorocaba","parque natural municipal de brigadeiro tobias",NA,"locality","brazil_sao paulo_sorocaba","brazil_sao paulo_sorocaba",-23.46436705,-47.44659497,"county"
"Brazil","São Paulo","Caçapava","ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DO PALMITAL","-23.0184202358773","-45.7684556194814","brazil","sao paulo","cacapava","area de protecao ambiental da serra do palmital",NA,"locality","brazil_sao paulo_cacapava","brazil_sao paulo_cacapava",-23.10347975,-45.71342454,"county"
"Brazil","São Paulo","Monteiro Lobato","ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DO PALMITAL","-23.0097967289416","-45.7931889322313","brazil","sao paulo","monteiro lobato","area de protecao ambiental da serra do palmital",NA,"locality","brazil_sao paulo_monteiro lobato","brazil_sao paulo_monteiro lobato",-22.93650882,-45.80441283,"county"
"Brazil","São Paulo","Caçapava","REFÚGIO DE VIDA SILVESTRE DA MATA DA REPRESA","-23.007964303939","-45.7787080284515","brazil","sao paulo","cacapava","refugio de vida silvestre da mata da represa",NA,"locality","brazil_sao paulo_cacapava","brazil_sao paulo_cacapava",-23.10347975,-45.71342454,"county"
"Brazil","São Paulo","Monteiro Lobato","REFÚGIO DE VIDA SILVESTRE DA MATA DA REPRESA","-23.0104100504939","-45.7941617918885","brazil","sao paulo","monteiro lobato","refugio de vida silvestre da mata da represa",NA,"locality","brazil_sao paulo_monteiro lobato","brazil_sao paulo_monteiro lobato",-22.93650882,-45.80441283,"county"
"Brazil","São Paulo","Sorocaba","ESTAÇÃO ECOLÓGICA MUNICIPAL DO PIRAJIBU","-23.4045986993207","-47.4092813928005","brazil","sao paulo","sorocaba","estacao ecologica municipal do pirajibu",NA,"locality","brazil_sao paulo_sorocaba","brazil_sao paulo_sorocaba",-23.46436705,-47.44659497,"county"
"Brazil","São Paulo","Itu","ESTAÇÃO ECOLÓGICA GOVERNADOR MARIO COVAS","-23.4199584847907","-47.355443220144","brazil","sao paulo","itu","estacao ecologica governador mario covas",NA,"locality","brazil_sao paulo_itu","brazil_sao paulo_itu",-23.3069902,-47.28467953,"county"
"Brazil","São Paulo","Sorocaba","ESTAÇÃO ECOLÓGICA GOVERNADOR MARIO COVAS","-23.4208651918658","-47.364094098417","brazil","sao paulo","sorocaba","estacao ecologica governador mario covas",NA,"locality","brazil_sao paulo_sorocaba","brazil_sao paulo_sorocaba",-23.46436705,-47.44659497,"county"
"Brazil","São Paulo","Queluz","RPPN SANTA RITA DE CASSIA","-22.4562393618862","-44.8189505897666","brazil","sao paulo","queluz","rppn santa rita de cassia",NA,"locality","brazil_sao paulo_queluz","brazil_sao paulo_queluz",-22.5039562,-44.78513434,"county"
"Brazil","São Paulo","Guarujá","RPPN MARINA DO CONDE","-23.8731158576444","-46.149626066523","brazil","sao paulo","guaruja","rppn marina do conde",NA,"locality","brazil_sao paulo_guaruja","brazil_sao paulo_guaruja",-23.95239062,-46.23454988,"county"
"Brazil","São Paulo","Cabreúva","AREA DE PROTEÇÃO AMBIENTAL - PEDREGULHO","-23.2426093926282","-47.1517437039436","brazil","sao paulo","cabreuva","area de protecao ambiental",NA,"locality","brazil_sao paulo_cabreuva","brazil_sao paulo_cabreuva",-23.30092444,-47.08008496,"county"
"Brazil","São Paulo","Indaiatuba","AREA DE PROTEÇÃO AMBIENTAL - PEDREGULHO","-23.2046535617893","-47.1491980465685","brazil","sao paulo","indaiatuba","area de protecao ambiental",NA,"locality","brazil_sao paulo_indaiatuba","brazil_sao paulo_indaiatuba",-23.10591845,-47.20227683,"county"
"Brazil","São Paulo","Itu","AREA DE PROTEÇÃO AMBIENTAL - PEDREGULHO","-23.227143201953","-47.1858671747101","brazil","sao paulo","itu","area de protecao ambiental",NA,"locality","brazil_sao paulo_itu","brazil_sao paulo_itu",-23.3069902,-47.28467953,"county"
"Brazil","São Paulo","Sorocaba","ESTAÇÃO ECOLÓGICA BRÁULIO GUEDES DA SILVA","-23.49197024934","-47.4163607051531","brazil","sao paulo","sorocaba","estacao ecologica braulio guedes da silva",NA,"locality","brazil_sao paulo_sorocaba","brazil_sao paulo_sorocaba",-23.46436705,-47.44659497,"county"
"Brazil","São Paulo","São Sebastião","ÁREA DE PROTEÇÃO AMBIENTAL BALEIA SAHY","-23.7609136232251","-45.6703001446371","brazil","sao paulo","sao sebastiao","area de protecao ambiental baleia sahy",NA,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county"
"Brazil","São Paulo","São Miguel Arcanjo","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRÁPAGA","-24.0518906643104","-47.9784013489493","brazil","sao paulo","sao miguel arcanjo","reserva particular do patrimonio natural trapaga",NA,"locality","brazil_sao paulo_sao miguel arcanjo","brazil_sao paulo_sao miguel arcanjo",-23.91400186,-47.99357506,"county"
"Brazil","São Paulo","Atibaia","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO SOLAR DA MONTANHA","-23.2198838094556","-46.5484635288475","brazil","sao paulo","atibaia","reserva particular do patrimonio natural sitio solar da montanha",NA,"locality","brazil_sao paulo_atibaia","brazil_sao paulo_atibaia",-23.12313459,-46.5869214,"county"
"Brazil","São Paulo","São Luiz do Paraitinga","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GUAINUMBI","-23.3149452387287","-45.1624668876788","brazil","sao paulo","sao luiz do paraitinga","reserva particular do patrimonio natural guainumbi",NA,"locality","brazil_sao paulo_sao luiz paraitinga","brazil_sao paulo_sao luis paraitinga",-23.23994148,-45.25375581,"county"
"Brazil","São Paulo","São Bernardo do Campo","PARQUE ESTADUAL ÁGUAS DA BILLINGS","-23.7594739998069","-46.5122655663131","brazil","sao paulo","sao bernardo do campo","parque estadual aguas da billings",NA,"locality","brazil_sao paulo_sao bernardo campo","brazil_sao paulo_sao bernardo campo",-23.81292109,-46.55040438,"county"
"Brazil","São Paulo","Colômbia","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTO DO IFÉ","-20.1891507539666","-48.7412514840332","brazil","sao paulo","colombia","reserva particular do patrimonio natural porto do ife",NA,"locality","brazil_sao paulo_colombia","brazil_sao paulo_colombia",-20.26657816,-48.72115471,"county"
"Brazil","São Paulo","São José dos Campos","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DOS MURIQUIS","-22.9035497308414","-45.952724822977","brazil","sao paulo","sao jose dos campos","reserva particular do patrimonio natural reserva dos muriquis",NA,"locality","brazil_sao paulo_sao jose campos","brazil_sao paulo_sao jose campos",-23.09044028,-45.9285931,"county"
"Brazil","São Paulo","Taubaté","PARQUE NATURAL MUNICIPAL VALE DO ITAIM","-23.0319675408455","-45.5248497904327","brazil","sao paulo","taubate","parque natural municipal vale do itaim",NA,"locality","brazil_sao paulo_taubate","brazil_sao paulo_taubate",-23.08684248,-45.50224771,"county"
"Brazil","São Paulo","São Roque","PARQUE NATURAL MUNICIPAL DE SÃO ROQUE","-23.5293995649696","-47.1074521213443","brazil","sao paulo","sao roque","parque natural municipal de sao roque",NA,"locality","brazil_sao paulo_sao roque","brazil_sao paulo_sao roque",-23.54885999,-47.10980876,"county"
"Brazil","São Paulo","Bragança Paulista","ESTAÇÃO ECOLÓGICA MUNICIPAL DO CAETÊ","-23.0172253558802","-46.5504082466634","brazil","sao paulo","braganca paulista","estacao ecologica municipal do caete",NA,"locality","brazil_sao paulo_braganca paulista","brazil_sao paulo_braganca paulista",-22.93823956,-46.55574894,"county"
"Brazil","São Paulo","Socorro","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL COPAÍBA","-22.7162253540883","-46.6100780917033","brazil","sao paulo","socorro","reserva particular do patrimonio natural copaiba",NA,"locality","brazil_sao paulo_socorro","brazil_sao paulo_socorro",-22.61109155,-46.52427932,"county"
"Brazil","São Paulo","Ribeirão Preto","ESTAÇÃO ECOLÓGICA MUNICIPAL GUARANI","-21.1980556050414","-47.6717899658131","brazil","sao paulo","ribeirao preto","estacao ecologica municipal guarani",NA,"locality","brazil_sao paulo_ribeirao preto","brazil_sao paulo_ribeirao preto",-21.21075101,-47.8210709,"county"
"Brazil","São Paulo","Guarujá","ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DA SERRA DO GUARARU","-23.8995763640005","-46.1707270599024","brazil","sao paulo","guaruja","area de protecao ambiental municipal da serra do guararu",NA,"locality","brazil_sao paulo_guaruja","brazil_sao paulo_guaruja",-23.95239062,-46.23454988,"county"
"Brazil","São Paulo","São José do Barreiro","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BESOURO DE FOGO","-22.6819630153613","-44.5654192468547","brazil","sao paulo","sao jose do barreiro","reserva particular do patrimonio natural besouro de fogo",NA,"locality","brazil_sao paulo_sao jose barreiro","brazil_sao paulo_sao jose barreiro",-22.74888367,-44.58687717,"county"
"Brazil","São Paulo","Salto de Pirapora","PARQUE NATURAL MUNICIPAL OLESIO DOS SANTOS","-23.6320456558093","-47.5731990107389","brazil","sao paulo","salto de pirapora","parque natural municipal olesio dos santos",NA,"locality","brazil_sao paulo_salto pirapora","brazil_sao paulo_salto pirapora",-23.65250383,-47.58022837,"county"
"Brazil","São Paulo","Araraquara","PARQUE NATURAL MUNICIPAL DO BASALTO","-21.7716994458679","-48.130815661353","brazil","sao paulo","araraquara","parque natural municipal do basalto",NA,"locality","brazil_sao paulo_araraquara","brazil_sao paulo_araraquara",-21.79072857,-48.18132787,"county"
"Brazil","São Paulo","Amparo","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DUAS CACHOEIRAS","-22.7567666455722","-46.8083495879024","brazil","sao paulo","amparo","reserva particular do patrimonio natural duas cachoeiras",NA,"locality","brazil_sao paulo_amparo","brazil_sao paulo_amparo",-22.6917857,-46.793909,"county"
"Brazil","São Paulo","São Paulo","REFÚGIO DE VIDA SILVESTRE ANHANGUERA","-23.4101905822154","-46.7937316997632","brazil","sao paulo","sao paulo","refugio de vida silvestre anhanguera",NA,"locality","brazil_sao paulo_sao paulo","brazil_sao paulo_sao paulo",-23.65041685,-46.64802516,"county"
"Brazil","São Paulo","Bananal","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JAGUARETÊ","-22.8094948599271","-44.3460544769749","brazil","sao paulo","bananal","reserva particular do patrimonio natural jaguarete",NA,"locality","brazil_sao paulo_bananal","brazil_sao paulo_bananal",-22.73353405,-44.33438939,"county"
"Brazil","São Paulo","Bananal","RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA DA LUISA","-22.8180445593449","-44.3459395262776","brazil","sao paulo","bananal","reserva particular do patrimonio natural cachoeira da luisa",NA,"locality","brazil_sao paulo_bananal","brazil_sao paulo_bananal",-22.73353405,-44.33438939,"county"
