"name","country","stateProvince","municipality","protectionCategory","UC_ID","source","type","slug"
"PARQUE ESTADUAL COSTA DO SOL","Brazil","Rio de Janeiro","ARARUAMA (RJ) - ARMAÇÃO DOS BÚZIOS (RJ) - ARRAIAL DO CABO (RJ) - CABO FRIO (RJ) - SÃO PEDRO DA ALDEIA (RJ) - SAQUAREMA (RJ)","Proteção Integral","2.732","cnuc_2025_08.csv","PE","PE_COSTA_DO_SOL"
"PARQUE ESTADUAL CRISTALINO","Brazil","Mato Grosso","ALTA FLORESTA (MT) - NOVO MUNDO (MT)","Proteção Integral","1.901","cnuc_2025_08.csv","PE","PE_CRISTALINO"
"PARQUE ESTADUAL CRISTALINO II","Brazil","Mato Grosso","NOVO MUNDO (MT)","Proteção Integral","1.902","cnuc_2025_08.csv","PE","PE_CRISTALINO_II"
"PARQUE ESTADUAL CUNHAMBEBE","Brazil","Rio de Janeiro","ANGRA DOS REIS (RJ) - ITAGUAÍ (RJ) - MANGARATIBA (RJ) - RIO CLARO (RJ)","Proteção Integral","1.62","cnuc_2025_08.csv","PE","PE_CUNHAMBEBE"
"PARQUE ESTADUAL DELTA DO JACUÍ","Brazil","Rio Grande do Sul","CANOAS (RS) - CHARQUEADAS (RS) - ELDORADO DO SUL (RS) - GUAÍBA (RS) - NOVA SANTA RITA (RS) - PORTO ALEGRE (RS) - TRIUNFO (RS)","Proteção Integral","2","cnuc_2025_08.csv","PE","PE_DELTA_DO_JACUI"
"PARQUE ESTADUAL DESENGANO","Brazil","Rio de Janeiro","CAMPOS DOS GOYTACAZES (RJ) - SANTA MARIA MADALENA (RJ) - SÃO FIDÉLIS (RJ)","Proteção Integral","1.479","cnuc_2025_08.csv","PE","PE_DESENGANO"
"PARQUE ESTADUAL DOIS IRMÃOS","Brazil","Pernambuco","RECIFE (PE)","Proteção Integral","966","cnuc_2025_08.csv","PE","PE_DOIS_IRMAOS"
"PARQUE ESTADUAL DOM OSÓRIO STOFFEL","Brazil","Mato Grosso","RONDONÓPOLIS (MT)","Proteção Integral","460","cnuc_2025_08.csv","PE","PE_DOM_OSORIO_STOFFEL"
"PARQUE ESTADUAL DUNAS DE NATAL JORNALISTA LUIZ MARIA ALVES","Brazil","Rio Grande do Norte","NATAL (RN)","Proteção Integral","1.475","cnuc_2025_08.csv","PE","PE_DUNAS_DE_NATAL_JORNALISTA_LUIZ_MARIA_ALVES"
"PARQUE ESTADUAL ENCONTRO DAS ÁGUAS","Brazil","Mato Grosso","BARÃO DE MELGAÇO (MT) - POCONÉ (MT)","Proteção Integral","1.916","cnuc_2025_08.csv","PE","PE_ENCONTRO_DAS_AGUAS"
"PARQUE ESTADUAL ESPIGÃO ALTO","Brazil","Rio Grande do Sul","BARRACÃO (RS)","Proteção Integral","1.019","cnuc_2025_08.csv","PE","PE_ESPIGAO_ALTO"
"PARQUE ESTADUAL ESPINILHO","Brazil","Rio Grande do Sul","BARRA DO QUARAÍ (RS)","Proteção Integral","1.02","cnuc_2025_08.csv","PE","PE_ESPINILHO"
"PARQUE ESTADUAL FONTE GRANDE","Brazil","Espírito Santo","VITÓRIA (ES)","Proteção Integral","2.644","cnuc_2025_08.csv","PE","PE_FONTE_GRANDE"
"PARQUE ESTADUAL FONTES DO IPIRANGA","Brazil","São Paulo","SÃO PAULO (SP)","Proteção Integral","2.867","cnuc_2025_08.csv","PE","PE_FONTES_DO_IPIRANGA"
"PARQUE ESTADUAL FORNO GRANDE","Brazil","Espírito Santo","CASTELO (ES)","Proteção Integral","1.534","cnuc_2025_08.csv","PE","PE_FORNO_GRANDE"
"PARQUE ESTADUAL FRITZ PLAUMANN","Brazil","Santa Catarina","CONCÓRDIA (SC)","Proteção Integral","789","cnuc_2025_08.csv","PE","PE_FRITZ_PLAUMANN"
"PARQUE ESTADUAL FURNAS DO BOM JESUS","Brazil","São Paulo","PEDREGULHO (SP)","Proteção Integral","825","cnuc_2025_08.csv","PE","PE_FURNAS_DO_BOM_JESUS"
"PARQUE ESTADUAL GRACIOSA","Brazil","Paraná","MORRETES (PR)","Proteção Integral","541","cnuc_2025_08.csv","PE","PE_GRACIOSA"
"PARQUE ESTADUAL GRÃO MOGOL","Brazil","Minas Gerais","GRÃO MOGOL (MG)","Proteção Integral","387","cnuc_2025_08.csv","PE","PE_GRAO_MOGOL"
"PARQUE ESTADUAL GRUTA DA LAGOA AZUL","Brazil","Mato Grosso","NOBRES (MT)","Proteção Integral","465","cnuc_2025_08.csv","PE","PE_GRUTA_DA_LAGOA_AZUL"
"PARQUE ESTADUAL GUAJARÁ-MIRIM","Brazil","Rondônia","GUAJARÁ-MIRIM (RO) - NOVA MAMORÉ (RO)","Proteção Integral","765","cnuc_2025_08.csv","PE","PE_GUAJARA-MIRIM"
"PARQUE ESTADUAL GUARIBA","Brazil","Amazonas","MANICORÉ (AM)","Proteção Integral","1.004","cnuc_2025_08.csv","PE","PE_GUARIBA"
"PARQUE ESTADUAL GUARTELÁ","Brazil","Paraná","TIBAGI (PR)","Proteção Integral","549","cnuc_2025_08.csv","PE","PE_GUARTELA"
"PARQUE ESTADUAL GUIRÁ","Brazil","Mato Grosso","CÁCERES (MT)","Proteção Integral","477","cnuc_2025_08.csv","PE","PE_GUIRA"
"PARQUE ESTADUAL IBICATU","Brazil","Paraná","CENTENÁRIO DO SUL (PR)","Proteção Integral","522","cnuc_2025_08.csv","PE","PE_IBICATU"
"PARQUE ESTADUAL IBIPORÃ","Brazil","Paraná","IBIPORÃ (PR)","Proteção Integral","504","cnuc_2025_08.csv","PE","PE_IBIPORA"
"PARQUE ESTADUAL IBITIRIÁ","Brazil","Rio Grande do Sul","BOM JESUS (RS) - VACARIA (RS)","Proteção Integral","2.001","cnuc_2025_08.csv","PE","PE_IBITIRIA"
"PARQUE ESTADUAL IGARAPÉS DO JURUENA","Brazil","Mato Grosso","COLNIZA (MT) - COTRIGUAÇU (MT)","Proteção Integral","455","cnuc_2025_08.csv","PE","PE_IGARAPES_DO_JURUENA"
"PARQUE ESTADUAL ILHA ANCHIETA","Brazil","São Paulo","UBATUBA (SP)","Proteção Integral","856","cnuc_2025_08.csv","PE","PE_ILHA_ANCHIETA"
"PARQUE ESTADUAL ILHA DAS FLORES","Brazil","Rondônia","ALTA FLORESTA D'OESTE (RO)","Proteção Integral","4.445","cnuc_2025_08.csv","PE","PE_ILHA_DAS_FLORES"
"PARQUE ESTADUAL ILHA DO CARDOSO","Brazil","São Paulo","CANANÉIA (SP)","Proteção Integral","841","cnuc_2025_08.csv","PE","PE_ILHA_DO_CARDOSO"
"PARQUE ESTADUAL ILHA DO CARDOSO – NÚCLEO MARUJÁ","Brazil","São Paulo","Cananéa",NA,NA,"UCs_IF.csv","PE","PE_ILHA_DO_CARDOSO_–_NUCLEO_MARUJA"
"PARQUE ESTADUAL ILHA DO CARDOSO – NÚCLEO PEREQUÊ","Brazil","São Paulo","Cananéia",NA,NA,"UCs_IF.csv","PE","PE_ILHA_DO_CARDOSO_–_NUCLEO_PEREQUE"
"PARQUE ESTADUAL ILHA DO MEL","Brazil","Paraná","PARANAGUÁ (PR)","Proteção Integral","529","cnuc_2025_08.csv","PE","PE_ILHA_DO_MEL"
"PARQUE ESTADUAL ILHA GRANDE","Brazil","Rio de Janeiro","ANGRA DOS REIS (RJ)","Proteção Integral","1.477","cnuc_2025_08.csv","PE","PE_ILHA_GRANDE"
"PARQUE ESTADUAL ILHABELA","Brazil","São Paulo","ILHABELA (SP)","Proteção Integral","855","cnuc_2025_08.csv","PE","PE_ILHABELA"
"PARQUE ESTADUAL INTERVALES","Brazil","São Paulo","RIBEIRÃO GRANDE (SP)","Proteção Integral","1.676","cnuc_2025_08.csv","PE","PE_INTERVALES"
"PARQUE ESTADUAL INTERVALES – NÚCLEO GUAPIRUVU","Brazil","São Paulo","–",NA,NA,"UCs_IF.csv","PE","PE_INTERVALES_–_NUCLEO_GUAPIRUVU"
"PARQUE ESTADUAL INTERVALES – NÚCLEO QUILOMBO","Brazil","São Paulo","–",NA,NA,"UCs_IF.csv","PE","PE_INTERVALES_–_NUCLEO_QUILOMBO"
"PARQUE ESTADUAL ITABERABA","Brazil","São Paulo","ARUJÁ (SP) - GUARULHOS (SP) - NAZARÉ PAULISTA (SP) - SANTA ISABEL (SP)","Proteção Integral","1.966","cnuc_2025_08.csv","PE","PE_ITABERABA"
"PARQUE ESTADUAL ITACOLOMI","Brazil","Minas Gerais","MARIANA (MG) - OURO PRETO (MG)","Proteção Integral","413","cnuc_2025_08.csv","PE","PE_ITACOLOMI"
"PARQUE ESTADUAL ITAPETINGA","Brazil","São Paulo","ATIBAIA (SP) - BOM JESUS DOS PERDÕES (SP) - MAIRIPORÃ (SP) - NAZARÉ PAULISTA (SP)","Proteção Integral","1.965","cnuc_2025_08.csv","PE","PE_ITAPETINGA"
"PARQUE ESTADUAL ITAPEVA","Brazil","Rio Grande do Sul","TORRES (RS)","Proteção Integral","1.863","cnuc_2025_08.csv","PE","PE_ITAPEVA"
"PARQUE ESTADUAL ITAPUÃ","Brazil","Rio Grande do Sul","VIAMÃO (RS)","Proteção Integral","1.994","cnuc_2025_08.csv","PE","PE_ITAPUA"
"PARQUE ESTADUAL ITAÚNAS","Brazil","Espírito Santo","CONCEIÇÃO DA BARRA (ES)","Proteção Integral","331","cnuc_2025_08.csv","PE","PE_ITAUNAS"
"PARQUE ESTADUAL ITINGUÇU","Brazil","São Paulo","IGUAPE (SP) - PERUÍBE (SP)","Proteção Integral","1.677","cnuc_2025_08.csv","PE","PE_ITINGUCU"
"PARQUE ESTADUAL JALAPÃO","Brazil","Tocantins","MATEIROS (TO)","Proteção Integral","1.486","cnuc_2025_08.csv","PE","PE_JALAPAO"
"PARQUE ESTADUAL JARAGUÁ","Brazil","São Paulo","OSASCO (SP) - SÃO PAULO (SP)","Proteção Integral","859","cnuc_2025_08.csv","PE","PE_JARAGUA"
"PARQUE ESTADUAL JOÃO LEITE","Brazil","Goiás","GOIANÁPOLIS (GO) - GOIÂNIA (GO) - NERÓPOLIS (GO) - TEREZÓPOLIS DE GOIÁS (GO)","Proteção Integral","3.03","cnuc_2025_08.csv","PE","PE_JOAO_LEITE"
"PARQUE ESTADUAL JOÃO PAULO II","Brazil","Paraná","CURITIBA (PR)","Proteção Integral","547","cnuc_2025_08.csv","PE","PE_JOAO_PAULO_II"
"PARQUE ESTADUAL JUQUERY","Brazil","São Paulo","CAIEIRAS (SP) - FRANCO DA ROCHA (SP)","Proteção Integral","831","cnuc_2025_08.csv","PE","PE_JUQUERY"
"PARQUE ESTADUAL JURUPARÁ","Brazil","São Paulo","IBIÚNA (SP) - PIEDADE (SP)","Proteção Integral","801","cnuc_2025_08.csv","PE","PE_JURUPARA"
"PARQUE ESTADUAL LAGAMAR DE CANANEIA","Brazil","São Paulo","CANANÉIA (SP) - JACUPIRANGA (SP)","Proteção Integral","1.678","cnuc_2025_08.csv","PE","PE_LAGAMAR_DE_CANANEIA"
"PARQUE ESTADUAL LAGO AZUL","Brazil","Paraná","CAMPO MOURÃO (PR) - LUIZIANA (PR)","Proteção Integral","511","cnuc_2025_08.csv","PE","PE_LAGO_AZUL"
"PARQUE ESTADUAL LAGOA DO AÇU","Brazil","Rio de Janeiro","CAMPOS DOS GOYTACAZES (RJ) - SÃO JOÃO DA BARRA (RJ)","Proteção Integral","2.721","cnuc_2025_08.csv","PE","PE_LAGOA_DO_ACU"
"PARQUE ESTADUAL LAGOA DO CAJUEIRO","Brazil","Minas Gerais","MATIAS CARDOSO (MG)","Proteção Integral","390","cnuc_2025_08.csv","PE","PE_LAGOA_DO_CAJUEIRO"
"PARQUE ESTADUAL LAJEADO","Brazil","Tocantins","PALMAS (TO)","Proteção Integral","1.488","cnuc_2025_08.csv","PE","PE_LAJEADO"
"PARQUE ESTADUAL LAPA GRANDE PAULINHO RIBEIRO","Brazil","Minas Gerais","MONTES CLAROS (MG)","Proteção Integral","938","cnuc_2025_08.csv","PE","PE_LAPA_GRANDE_PAULINHO_RIBEIRO"
"PARQUE ESTADUAL LAURÁCEAS","Brazil","Paraná","ADRIANÓPOLIS (PR) - BOCAIÚVA DO SUL (PR) - TUNAS DO PARANÁ (PR)","Proteção Integral","546","cnuc_2025_08.csv","PE","PE_LAURACEAS"
"PARQUE ESTADUAL LIMOEIRO","Brazil","Minas Gerais","ITABIRA (MG)","Proteção Integral","2.328","cnuc_2025_08.csv","PE","PE_LIMOEIRO"
"PARQUE ESTADUAL MÃE BONIFÁCIA","Brazil","Mato Grosso","CUIABÁ (MT)","Proteção Integral","464","cnuc_2025_08.csv","PE","PE_MAE_BONIFACIA"
"PARQUE ESTADUAL MANANCIAIS DE CAMPOS DO JORDÃO","Brazil","São Paulo","CAMPOS DO JORDÃO (SP)","Proteção Integral","836","cnuc_2025_08.csv","PE","PE_MANANCIAIS_DE_CAMPOS_DO_JORDAO"
"PARQUE ESTADUAL MARINHO BANCO DO ÁLVARO","Brazil","Maranhão","CURURUPU (MA)","Proteção Integral","3.544","cnuc_2025_08.csv","PE","PE_MARINHO_BANCO_DO_ALVARO"
"PARQUE ESTADUAL MARINHO BANCO DO TAROL","Brazil","Maranhão","CURURUPU (MA)","Proteção Integral","3.543","cnuc_2025_08.csv","PE","PE_MARINHO_BANCO_DO_TAROL"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Brazil","São Paulo","SANTOS (SP)","Proteção Integral","834","cnuc_2025_08.csv","PE","PE_MARINHO_DA_LAJE_DE_SANTOS"
"PARQUE ESTADUAL MARINHO DA PEDRA DA RISCA DO MEIO","Brazil","Ceará","FORTALEZA (CE)","Proteção Integral","947","cnuc_2025_08.csv","PE","PE_MARINHO_DA_PEDRA_DA_RISCA_DO_MEIO"
"PARQUE ESTADUAL MARINHO DE AREIA VERMELHA","Brazil","Paraíba","CABEDELO (PB)","Proteção Integral","484","cnuc_2025_08.csv","PE","PE_MARINHO_DE_AREIA_VERMELHA"
"PARQUE ESTADUAL MARINHO DO PARCEL DE MANUEL LUÍS","Brazil","Maranhão","CURURUPU (MA)","Proteção Integral","1.886","cnuc_2025_08.csv","PE","PE_MARINHO_DO_PARCEL_DE_MANUEL_LUIS"
"PARQUE ESTADUAL MARITUBA","Brazil","Sergipe","BARRA DOS COQUEIROS (SE) - SANTO AMARO DAS BROTAS (SE)","Proteção Integral","4.118","cnuc_2025_08.csv","PE","PE_MARITUBA"
"PARQUE ESTADUAL MASSAIRO OKAMURA","Brazil","Mato Grosso","CUIABÁ (MT)","Proteção Integral","480","cnuc_2025_08.csv","PE","PE_MASSAIRO_OKAMURA"
"PARQUE ESTADUAL MATA ATLÂNTICA","Brazil","Goiás","ÁGUA LIMPA (GO)","Proteção Integral","1.747","cnuc_2025_08.csv","PE","PE_MATA_ATLANTICA"
"PARQUE ESTADUAL MATA DA PIMENTEIRA","Brazil","Pernambuco","SERRA TALHADA (PE)","Proteção Integral","3.268","cnuc_2025_08.csv","PE","PE_MATA_DA_PIMENTEIRA"
"PARQUE ESTADUAL MATA DA PIPA","Brazil","Rio Grande do Norte","TIBAU DO SUL (RN)","Proteção Integral","1.473","cnuc_2025_08.csv","PE","PE_MATA_DA_PIPA"
"PARQUE ESTADUAL MATA DAS FLORES","Brazil","Espírito Santo","CASTELO (ES)","Proteção Integral","1.833","cnuc_2025_08.csv","PE","PE_MATA_DAS_FLORES"
"PARQUE ESTADUAL MATA DE DUAS LAGOAS","Brazil","Pernambuco","CABO DE SANTO AGOSTINHO (PE)","Proteção Integral","3.308","cnuc_2025_08.csv","PE","PE_MATA_DE_DUAS_LAGOAS"
"PARQUE ESTADUAL MATA DO GODOY","Brazil","Paraná","LONDRINA (PR)","Proteção Integral","527","cnuc_2025_08.csv","PE","PE_MATA_DO_GODOY"
"PARQUE ESTADUAL MATA DO KRAMBECK","Brazil","Minas Gerais","JUIZ DE FORA (MG)","Proteção Integral","4.415","cnuc_2025_08.csv","PE","PE_MATA_DO_KRAMBECK"
"PARQUE ESTADUAL MATA DO PAU FERRO","Brazil","Paraíba","AREIA (PB)","Proteção Integral","901","cnuc_2025_08.csv","PE","PE_MATA_DO_PAU_FERRO"
"PARQUE ESTADUAL MATA DO XEM-XÉM","Brazil","Paraíba","BAYEUX (PB)","Proteção Integral","488","cnuc_2025_08.csv","PE","PE_MATA_DO_XEM-XEM"
"PARQUE ESTADUAL MATA DO ZUMBI","Brazil","Pernambuco","CABO DE SANTO AGOSTINHO (PE)","Proteção Integral","3.283","cnuc_2025_08.csv","PE","PE_MATA_DO_ZUMBI"
"PARQUE ESTADUAL MATA SÃO FRANCISCO","Brazil","Paraná","CORNÉLIO PROCÓPIO (PR) - SANTA MARIANA (PR)","Proteção Integral","519","cnuc_2025_08.csv","PE","PE_MATA_SAO_FRANCISCO"
"PARQUE ESTADUAL MATA SECA","Brazil","Minas Gerais","MANGA (MG)","Proteção Integral","391","cnuc_2025_08.csv","PE","PE_MATA_SECA"
"PARQUE ESTADUAL MATAS DO SEGREDO","Brazil","Mato Grosso do Sul","CAMPO GRANDE (MS)","Proteção Integral","422","cnuc_2025_08.csv","PE","PE_MATAS_DO_SEGREDO"
"PARQUE ESTADUAL MATUPIRI","Brazil","Amazonas","BORBA (AM) - MANICORÉ (AM)","Proteção Integral","1.736","cnuc_2025_08.csv","PE","PE_MATUPIRI"
"PARQUE ESTADUAL MENDANHA","Brazil","Rio de Janeiro","MESQUITA (RJ) - NOVA IGUAÇU (RJ) - RIO DE JANEIRO (RJ)","Proteção Integral","2.904","cnuc_2025_08.csv","PE","PE_MENDANHA"
"PARQUE ESTADUAL MIRADOR","Brazil","Maranhão","FERNANDO FALCÃO (MA) - FORMOSA DA SERRA NEGRA (MA) - MIRADOR (MA)","Proteção Integral","1.963","cnuc_2025_08.csv","PE","PE_MIRADOR"
"PARQUE ESTADUAL MONGE","Brazil","Paraná","LAPA (PR)","Proteção Integral","551","cnuc_2025_08.csv","PE","PE_MONGE"
"PARQUE ESTADUAL MONTE ALEGRE","Brazil","Pará","MONTE ALEGRE (PA)","Proteção Integral","1.032","cnuc_2025_08.csv","PE","PE_MONTE_ALEGRE"
"PARQUE ESTADUAL MONTEZUMA","Brazil","Minas Gerais","MONTEZUMA (MG)","Proteção Integral","1.775","cnuc_2025_08.csv","PE","PE_MONTEZUMA"
"PARQUE ESTADUAL MORRO DO CHAPÉU","Brazil","Bahia","MORRO DO CHAPÉU (BA)","Proteção Integral","296","cnuc_2025_08.csv","PE","PE_MORRO_DO_CHAPEU"
"PARQUE ESTADUAL MORRO DO DIABO","Brazil","São Paulo","TEODORO SAMPAIO (SP)","Proteção Integral","816","cnuc_2025_08.csv","PE","PE_MORRO_DO_DIABO"
"PARQUE ESTADUAL NASCENTES","Brazil","Roraima","RORAINÓPOLIS (RR)","Proteção Integral","4.382","cnuc_2025_08.csv","PE","PE_NASCENTES"
"PARQUE ESTADUAL NASCENTES DO PARANAPANEMA","Brazil","São Paulo","CAPÃO BONITO (SP)","Proteção Integral","2.839","cnuc_2025_08.csv","PE","PE_NASCENTES_DO_PARANAPANEMA"
"PARQUE ESTADUAL NASCENTES DO RIO TAQUARI","Brazil","Mato Grosso do Sul","ALCINÓPOLIS (MS) - COSTA RICA (MS)","Proteção Integral","421","cnuc_2025_08.csv","PE","PE_NASCENTES_DO_RIO_TAQUARI"
"PARQUE ESTADUAL NOVA BADEN","Brazil","Minas Gerais","LAMBARI (MG)","Proteção Integral","395","cnuc_2025_08.csv","PE","PE_NOVA_BADEN"
"PARQUE ESTADUAL PALMAS","Brazil","Paraná","PALMAS (PR)","Proteção Integral","552","cnuc_2025_08.csv","PE","PE_PALMAS"
"PARQUE ESTADUAL PANTANAL DO RIO NEGRO","Brazil","Mato Grosso do Sul","AQUIDAUANA (MS) - CORUMBÁ (MS)","Proteção Integral","423","cnuc_2025_08.csv","PE","PE_PANTANAL_DO_RIO_NEGRO"
"PARQUE ESTADUAL PAPAGAIO-CHARÃO","Brazil","Rio Grande do Sul","SARANDI (RS)","Proteção Integral","2.002","cnuc_2025_08.csv","PE","PE_PAPAGAIO-CHARAO"
"PARQUE ESTADUAL PARACATU","Brazil","Minas Gerais","PARACATU (MG)","Proteção Integral","2.329","cnuc_2025_08.csv","PE","PE_PARACATU"
"PARQUE ESTADUAL PARAÚNA","Brazil","Goiás","PARAÚNA (GO)","Proteção Integral","1.743","cnuc_2025_08.csv","PE","PE_PARAUNA"
"PARQUE ESTADUAL PAU FURADO","Brazil","Minas Gerais","ARAGUARI (MG) - UBERLÂNDIA (MG)","Proteção Integral","1.77","cnuc_2025_08.csv","PE","PE_PAU_FURADO"
"PARQUE ESTADUAL PAU-OCO","Brazil","Paraná","MORRETES (PR)","Proteção Integral","518","cnuc_2025_08.csv","PE","PE_PAU-OCO"
"PARQUE ESTADUAL PAULO CÉSAR VINHA","Brazil","Espírito Santo","GUARAPARI (ES)","Proteção Integral","332","cnuc_2025_08.csv","PE","PE_PAULO_CESAR_VINHA"
"PARQUE ESTADUAL PEDRA AZUL","Brazil","Espírito Santo","DOMINGOS MARTINS (ES) - VARGEM ALTA (ES)","Proteção Integral","4.974","cnuc_2025_08.csv","PE","PE_PEDRA_AZUL"
"PARQUE ESTADUAL PEDRA BRANCA","Brazil","Rio de Janeiro","RIO DE JANEIRO (RJ)","Proteção Integral","1.478","cnuc_2025_08.csv","PE","PE_PEDRA_BRANCA"
"PARQUE ESTADUAL PEDRA DA BOCA","Brazil","Paraíba","ARARUNA (PB)","Proteção Integral","483","cnuc_2025_08.csv","PE","PE_PEDRA_DA_BOCA"
"PARQUE ESTADUAL PEDRA SELADA","Brazil","Rio de Janeiro","ITATIAIA (RJ) - RESENDE (RJ)","Proteção Integral","2.722","cnuc_2025_08.csv","PE","PE_PEDRA_SELADA"
"PARQUE ESTADUAL PENHASCO VERDE","Brazil","Paraná","SÃO JERÔNIMO DA SERRA (PR)","Proteção Integral","525","cnuc_2025_08.csv","PE","PE_PENHASCO_VERDE"
"PARQUE ESTADUAL PICO ALTO","Brazil","Ceará","GUARAMIRANGA (CE)","Proteção Integral","4.869","cnuc_2025_08.csv","PE","PE_PICO_ALTO"
"PARQUE ESTADUAL PICO DO ITAMBÉ","Brazil","Minas Gerais","SANTO ANTÔNIO DO ITAMBÉ (MG) - SERRA AZUL DE MINAS (MG) - SERRO (MG)","Proteção Integral","404","cnuc_2025_08.csv","PE","PE_PICO_DO_ITAMBE"
"PARQUE ESTADUAL PICO DO JABRE","Brazil","Paraíba","MÃE D'ÁGUA (PB) - MATURÉIA (PB)","Proteção Integral","2.336","cnuc_2025_08.csv","PE","PE_PICO_DO_JABRE"
"PARQUE ESTADUAL PICO MARUMBI","Brazil","Paraná","MORRETES (PR) - PIRAQUARA (PR) - QUATRO BARRAS (PR)","Proteção Integral","540","cnuc_2025_08.csv","PE","PE_PICO_MARUMBI"
"PARQUE ESTADUAL PICO PARANÁ","Brazil","Paraná","ANTONINA (PR) - CAMPINA GRANDE DO SUL (PR)","Proteção Integral","532","cnuc_2025_08.csv","PE","PE_PICO_PARANA"
"PARQUE ESTADUAL PIRINEUS","Brazil","Goiás","COCALZINHO DE GOIÁS (GO) - CORUMBÁ DE GOIÁS (GO) - PIRENÓPOLIS (GO)","Proteção Integral","1.739","cnuc_2025_08.csv","PE","PE_PIRINEUS"
"PARQUE ESTADUAL PODOCARPUS","Brazil","Rio Grande do Sul","ENCRUZILHADA DO SUL (RS)","Proteção Integral","2.003","cnuc_2025_08.csv","PE","PE_PODOCARPUS"
"PARQUE ESTADUAL POETA E REPENTISTA JUVENAL DE OLIVEIRA","Brazil","Paraíba","CAMPINA GRANDE (PB)","Proteção Integral","2.337","cnuc_2025_08.csv","PE","PE_POETA_E_REPENTISTA_JUVENAL_DE_OLIVEIRA"
"PARQUE ESTADUAL PONTA DA TULHA","Brazil","Bahia","ILHÉUS (BA)","Proteção Integral","3.248","cnuc_2025_08.csv","PE","PE_PONTA_DA_TULHA"
"PARQUE ESTADUAL PORTO FERREIRA","Brazil","São Paulo","PORTO FERREIRA (SP)","Proteção Integral","823","cnuc_2025_08.csv","PE","PE_PORTO_FERREIRA"
"PARQUE ESTADUAL PRELADO","Brazil","São Paulo","IGUAPE (SP)","Proteção Integral","1.679","cnuc_2025_08.csv","PE","PE_PRELADO"
"PARQUE ESTADUAL PROFESSOR JOSÉ WACCHOWICZ","Brazil","Paraná","ARAUCÁRIA (PR)","Proteção Integral","530","cnuc_2025_08.csv","PE","PE_PROFESSOR_JOSE_WACCHOWICZ"
"PARQUE ESTADUAL PROSA","Brazil","Mato Grosso do Sul","CAMPO GRANDE (MS)","Proteção Integral","419","cnuc_2025_08.csv","PE","PE_PROSA"
"PARQUE ESTADUAL QUARTA COLÔNIA","Brazil","Rio Grande do Sul","AGUDO (RS) - IBARAMA (RS)","Proteção Integral","2.004","cnuc_2025_08.csv","PE","PE_QUARTA_COLONIA"
"PARQUE ESTADUAL RANGEL","Brazil","Piauí","CURIMATÁ (PI) - REDENÇÃO DO GURGUÉIA (PI)","Proteção Integral","4.807","cnuc_2025_08.csv","PE","PE_RANGEL"
"PARQUE ESTADUAL RESTINGA DE BERTIOGA","Brazil","São Paulo","BERTIOGA (SP)","Proteção Integral","1.964","cnuc_2025_08.csv","PE","PE_RESTINGA_DE_BERTIOGA"
"PARQUE ESTADUAL RIO CANOAS","Brazil","Santa Catarina","CAMPOS NOVOS (SC)","Proteção Integral","787","cnuc_2025_08.csv","PE","PE_RIO_CANOAS"
"PARQUE ESTADUAL RIO CORRENTE","Brazil","Minas Gerais","AÇUCENA (MG)","Proteção Integral","409","cnuc_2025_08.csv","PE","PE_RIO_CORRENTE"
"PARQUE ESTADUAL RIO DA ONÇA","Brazil","Paraná","MATINHOS (PR)","Proteção Integral","512","cnuc_2025_08.csv","PE","PE_RIO_DA_ONCA"
"PARQUE ESTADUAL RIO DO PEIXE","Brazil","São Paulo","Escritório de Apoio:Junqueirópolis",NA,NA,"UCs_IF.csv","PE","PE_RIO_DO_PEIXE"
"PARQUE ESTADUAL RIO DOCE","Brazil","Minas Gerais","DIONÍSIO (MG) - MARLIÉRIA (MG) - TIMÓTEO (MG)","Proteção Integral","394","cnuc_2025_08.csv","PE","PE_RIO_DOCE"
"PARQUE ESTADUAL RIO GUARANI","Brazil","Paraná","TRÊS BARRAS DO PARANÁ (PR)","Proteção Integral","505","cnuc_2025_08.csv","PE","PE_RIO_GUARANI"
"PARQUE ESTADUAL RIO NEGRO SETOR NORTE","Brazil","Amazonas","NOVO AIRÃO (AM)","Proteção Integral","1.007","cnuc_2025_08.csv","PE","PE_RIO_NEGRO_SETOR_NORTE"
"PARQUE ESTADUAL RIO NEGRO SETOR SUL","Brazil","Amazonas","NOVO AIRÃO (AM)","Proteção Integral","1.006","cnuc_2025_08.csv","PE","PE_RIO_NEGRO_SETOR_SUL"
"PARQUE ESTADUAL RIO PRETO","Brazil","Minas Gerais","SÃO GONÇALO DO RIO PRETO (MG)","Proteção Integral","4.683","cnuc_2025_08.csv","PE","PE_RIO_PRETO"
"PARQUE ESTADUAL RIO TURVO","Brazil","São Paulo","BARRA DO TURVO (SP) - CAJATI (SP) - JACUPIRANGA (SP)","Proteção Integral","1.969","cnuc_2025_08.csv","PE","PE_RIO_TURVO"
"PARQUE ESTADUAL RIO TURVO – NÚCLEO CAPELINHA","Brazil","São Paulo","Cajati",NA,NA,"UCs_IF.csv","PE","PE_RIO_TURVO_–_NUCLEO_CAPELINHA"
"PARQUE ESTADUAL RIO TURVO – NÚCLEO CEDRO","Brazil","São Paulo","Barra do Turvo",NA,NA,"UCs_IF.csv","PE","PE_RIO_TURVO_–_NUCLEO_CEDRO"
