TYPE,SITE_ID,SITE_PID,SITE_TYPE,NAME_ENG,NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,REALM,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,GOVSUBTYPE,OWN_TYPE,OWNSUBTYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,PRNT_ISO3,ISO3,SUPP_INFO,CONS_OBJ,INLND_WTRS,OECM_ASMT
Polygon,352347,352347,PA,Kulina do Rio Uerê - Matatibem,Kulina do Rio Uerê - Matatibem,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,0,103.727257195828,Not Applicable,0,Proposed,2004,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352348,352348,PA,Apurinã do Igarapé Mucuim,Apurinã do Igarapé Mucuim,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,733.506121,732.102031371869,Not Applicable,0,Designated,2009,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352349,352349,PA,Mamoriá,Mamoriá,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,0,103.324551508851,Not Applicable,0,Proposed,2004,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352350,352350,PA,Sãkoã/Santa Vitória,Sãkoã/Santa Vitória,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,0,103.204630617791,Not Applicable,0,Proposed,2004,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352351,352351,PA,Iquirema,Iquirema,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,0,102.968705729761,Not Applicable,0,Proposed,2004,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352352,352352,PA,Monte/Primavera/Goiaba,Monte/Primavera/Goiaba,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,0,102.963543595652,Not Applicable,0,Proposed,2004,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352353,352353,PA,Rio Pardo,Rio Pardo,Indigenous Area,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,1663.07484,1656.22264370548,Not Applicable,0,Designated,2004,Indigenous Peoples,Not Applicable,Communal,Not Applicable,Not Reported,Not Reported,State Verified,707,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352354,352354,PA,Tenharim Marmelos (Gleba B),Tenharim Marmelos (Gleba B),Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,4747.416023,4749.51329560096,Not Applicable,0,Designated,2007,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352355,352355,PA,Pinatuba,Pinatuba,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,295.649382,296.490760932806,Not Applicable,0,Designated,2006,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352356,352356,PA,Setemã,Setemã,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,494.3,492.525445741336,Not Applicable,0,Designated,2009,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352357,352357,PA,Ariramba,Ariramba,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,103.575723,103.632921666734,Not Applicable,0,Designated,2006,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352358,352358,PA,Lago Jauari,Lago Jauari,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,120.230844,120.300882615884,Not Applicable,0,Designated,2009,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352359,352359,PA,Lago Capanã,Lago Capanã,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,63.215954,63.2634211959219,Not Applicable,0,Designated,2004,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352360,352360,PA,Torá,Torá,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,549.60985,506.213931310217,Not Applicable,0,Designated,2007,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352361,352361,PA,Diahui,Diahui,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,473.54603,473.89501772312,Not Applicable,0,Designated,2006,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352362,352362,PA,Jaminawa do Guajará,Jaminawa do Guajará,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,0,102.53082516282,Not Applicable,0,Proposed,2003,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352363,352363,PA,M'barakay,M'barakay,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,0,95.8268791442499,Not Applicable,0,Proposed,2004,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352364,352364,PA,Aripuanã,Aripuanã,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,7506.49265,7489.12249531206,Not Applicable,0,Designated,1994,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352365,352365,PA,Kwazá do Rio São Pedro,Kwazá do Rio São Pedro,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,167.998763,168.043970436526,Not Applicable,0,Designated,2003,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352366,352366,PA,Rio Omerê,Rio Omerê,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,261.771864,261.703215174506,Not Applicable,0,Designated,2006,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352367,352367,PA,Lagoa dos Brincos,Lagoa dos Brincos,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,18.45058,17.7947127690214,Not Applicable,0,Designated,1996,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352368,352368,PA,Uirapuru,Uirapuru,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,216.8,216.662742717774,Not Applicable,0,Designated,2010,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352369,352369,PA,Paukalirajausu,Paukalirajausu,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,0,100.802227592719,Not Applicable,0,Proposed,2009,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352370,352370,PA,Portal do Encantado,Portal do Encantado,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,430.57,430.198637390293,Not Applicable,0,Proposed,2009,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352371,352371,PA,Panará,Panará,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,4997.40005,4989.59940630283,Not Applicable,0,Designated,2002,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352372,352372,PA,Sarauá,Sarauá,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,186.10323,186.02268003985,Not Applicable,0,Designated,2010,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352373,352373,PA,Cobra Grande,Cobra Grande,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,0,104.067232657368,Not Applicable,0,Proposed,2008,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352374,352374,PA,São João,São João,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,0,104.051551664017,Not Applicable,0,Proposed,2002,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352375,352375,PA,Nova Vista,Nova Vista,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,0,104.047308808232,Not Applicable,0,Proposed,2001,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352376,352376,PA,Rio Maró,Rio Maró,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,0,104.032266323984,Not Applicable,0,Proposed,2008,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352377,352377,PA,Baixo Tapajós II,Baixo Tapajós II,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,0,103.980091864686,Not Applicable,0,Proposed,2004,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352378,352378,PA,Km 43,Km 43,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,0,103.854421418546,Not Applicable,0,Proposed,0,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352379,352379,PA,São Luiz do Tapajós,São Luiz do Tapajós,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,0,103.844699253272,Not Applicable,0,Proposed,2008,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352380,352380,PA,Pimental,Pimental,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,0,103.824619449341,Not Applicable,0,Proposed,2008,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352381,352381,PA,Mirixipi,Mirixipi,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,0,104.058943146786,Not Applicable,0,Proposed,0,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352382,352382,PA,Aningalzinho,Aningalzinho,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,0,104.042542569581,Not Applicable,0,Proposed,2008,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352383,352383,PA,Aminã,Aminã,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,0,104.049990436898,Not Applicable,0,Proposed,2003,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352384,352384,PA,Borari de Alter do Chão,Borari de Alter do Chão,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,0,104.051897348513,Not Applicable,0,Proposed,2009,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352385,352385,PA,Baixo Tapajós,Baixo Tapajós,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,0,104.01993246648,Not Applicable,0,Proposed,2004,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352386,352386,PA,Bragança-Marituba,Bragança-Marituba,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,135.15,135.093024340985,Not Applicable,0,Proposed,2009,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352388,352388,PA,Munduruku-Taquara,Munduruku-Taquara,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,253.23,253.137405052281,Not Applicable,0,Proposed,2009,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352389,352389,PA,Juruna do Km 17,Juruna do Km 17,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,0,104.010831595766,Not Applicable,0,Proposed,2003,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352391,352391,PA,Pacajá,Pacajá,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,0,104.001078879844,Not Applicable,0,Proposed,2003,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352392,352392,PA,Barreirinha,Barreirinha,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,23.738,23.6787047550612,Not Applicable,0,Designated,2008,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352394,352394,PA,Kuruáya,Kuruáya,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,1667.842496,1666.22528904034,Not Applicable,0,Designated,2008,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352395,352395,PA,Xipaya,Xipaya,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,1787.230238,1785.4584454265,Not Applicable,0,Designated,2009,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352396,352396,PA,Badjonkore,Badjonkore,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,2219.816373,2220.94860207963,Not Applicable,0,Designated,2004,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352397,352397,PA,Las Casas,Las Casas,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,213.447011,213.547420043383,Not Applicable,0,Designated,2009,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
Polygon,352398,352398,PA,Karajá Santana do Araguaia,Karajá Santana do Araguaia,Terra Indígena,Indigenous Area,National,Not Reported,Not Applicable,Terrestrial,0,0,14.856063,14.5477570982957,Not Applicable,0,Designated,1989,Indigenous Peoples,Not Applicable,Not Reported,Not Applicable,Not Reported,Not Reported,State Verified,905,BRA,BRA,Not Applicable,Not Applicable,Not Reported,Not Applicable
